Transaction ID,Amount ($),Time (Seconds Since Last Transaction),Location,Transaction Type,Device Used,"Fraud (1 = Yes, 0 = No)"
TXN08921,-0.16307365995230153,1.0308488037157175,0,0,0,1
TXN08922,-0.01321315334775037,1.5322268444315137,2,0,2,0
TXN08923,0.4523627592821661,1.3818134322167748,2,2,0,0
TXN08924,-1.646379741564866,1.2125983434751937,2,2,1,0
TXN08925,-0.6126551797659551,0.2000932445852388,4,2,1,0
TXN08926,1.3915117809501305,0.8372611713282296,3,0,2,0
TXN08927,-1.5107751068182884,-0.7580958998938382,0,2,2,0
TXN08928,-0.41933164920416743,-1.103489661275831,5,0,0,0
TXN08929,-0.8901231247089523,-1.365320415871858,2,2,0,0
TXN08930,1.4947799258725243,1.482089040359934,2,2,0,0
TXN08931,-0.27746833900774776,0.8574555646348381,3,2,3,0
TXN08932,-1.4843495882522886,-1.464899665625134,5,2,3,0
TXN08933,0.3004160275276676,0.09146133576348298,0,1,2,0
TXN08934,0.11891443948224834,-1.3353770051068867,2,2,0,0
TXN08935,0.3654367113676933,-1.2859355594251902,3,2,1,0
TXN08936,-0.4648808983113512,1.1011810010939056,1,1,3,0
TXN08937,0.9707897090440821,-0.8339989643910907,0,3,2,0
TXN08938,-0.9989545366978723,0.7697144075095738,4,3,3,0
TXN08939,-0.47531202406108797,1.4988016417171273,0,1,0,0
TXN08940,1.5483263713878397,-0.0032434052606118372,3,3,1,0
TXN08941,0.6870630886512428,-1.3479114561247816,2,2,1,0
TXN08942,0.10361545504930111,-0.23095259875236923,0,0,2,0
TXN08943,-0.22566041445072196,0.6290500127531977,5,0,3,0
TXN08944,-0.37586862524693104,0.05873249143897962,1,2,0,0
TXN08945,1.028508604859292,-0.18499294502008792,5,2,0,0
TXN08946,0.6891493138011902,0.7794634249679365,5,3,1,0
TXN08947,-0.14360222521945962,1.5524212377381221,5,1,1,0
TXN08948,0.9933904815018451,-0.34933352503248777,3,0,0,0
TXN08949,-1.0904007391038977,-1.0770280424602752,3,2,0,0
TXN08950,-1.5990919714993928,1.4472711208657816,0,1,3,0
TXN08951,-0.30215533661545807,-1.0422101229661227,4,1,2,1
TXN08952,0.7260059581169266,0.675009666485479,1,2,3,0
TXN08953,-0.40716200249614126,-0.9530762490610922,0,1,3,0
TXN08954,-1.2072293475009492,0.6659570074169994,5,0,0,0
TXN08955,0.9012488707125038,1.2362745287312173,0,0,3,0
TXN08956,-1.1832377582765548,-1.6953942926764236,2,1,3,0
TXN08957,-1.4262829882454207,-0.5108886714853553,0,2,3,1
TXN08958,-0.9801785103483461,-1.2761865419668275,0,1,1,0
TXN08959,1.6630687546349436,-1.5533371811402814,5,3,2,0
TXN08960,1.6894942732009435,1.564259330366134,0,2,2,0
TXN08961,0.9502751617362665,0.08310503508488638,1,2,1,0
TXN08962,-1.259384976249633,0.9883709419328516,5,2,0,0
TXN08963,-0.19123769947659072,-1.4530615729971221,3,0,0,0
TXN08964,1.1011787809157914,-1.1807854425528497,3,2,2,0
TXN08965,-0.3550063737474575,-0.6466785575125501,0,2,2,0
TXN08966,-0.40681429830448335,-0.909902028888343,0,0,0,0
TXN08967,-0.2569537916999322,0.10538850356114399,1,0,3,0
TXN08968,-0.2656463964913795,0.12140474652845414,4,0,2,0
TXN08969,-1.704098637380076,1.6150934928275966,5,2,3,0
TXN08970,-0.7819871211033481,0.7780707081881704,1,2,2,0
TXN08971,0.9916519605435555,-0.3709206351188623,0,0,1,0
TXN08972,-0.7899843175114796,-0.2762158940947675,0,0,2,1
TXN08973,-0.8897754205172944,-0.5136741050448875,0,3,1,0
TXN08974,-0.4659240108863249,0.7467345806434331,0,0,3,0
TXN08975,-1.4999962768768937,-0.5540628916581045,2,1,0,0
TXN08976,-0.8640453103346104,-1.1383075807699836,0,3,3,1
TXN08977,-0.5152980061017455,-0.8319098892214415,0,0,3,0
TXN08978,1.6185626181027337,1.5774901397739118,2,0,3,0
TXN08979,1.5841399031286023,0.7878197256465331,4,0,1,0
TXN08980,1.0775348958830548,1.1951893837281173,3,0,2,0
TXN08981,0.6404707269690854,-1.0108739954213855,0,1,0,0
TXN08982,-1.3184946888314744,1.4667691557825069,0,0,3,0
TXN08983,0.5643235089960071,1.4089714094222139,1,2,3,0
TXN08984,1.2757262851280529,1.3093921596689375,5,3,3,0
TXN08985,1.5378952456381028,0.6666533658068824,1,0,1,0
TXN08986,1.4332362839490775,0.6562079899586366,0,2,1,0
TXN08987,-1.3755181762633686,0.8762572411616805,4,1,1,0
TXN08988,0.9749621593439768,-0.17315485239207606,1,3,2,0
TXN08989,-1.707227975104997,0.7244511121671755,4,0,2,0
TXN08990,0.1964524742219581,1.674283955967656,4,3,3,0
TXN08991,-0.798329218111269,-0.366742484779564,0,0,0,0
TXN08992,1.5312888659966029,0.3658265413774047,4,1,1,0
TXN08993,0.8313603281892676,0.7502163725928483,1,1,2,0
TXN08994,-1.089357626528924,0.9612129647274126,2,3,2,0
TXN08995,-1.028857097180451,1.6533932042711643,5,3,0,0
TXN08996,0.47183419401500803,-0.700298153533545,4,3,1,0
TXN08997,-0.43115359172053574,1.2146874186448429,0,1,2,0
TXN08998,-1.2805949319407643,1.717458176140405,3,2,0,0
TXN08999,-0.30563237853203695,-0.10491173018353715,4,3,0,0
TXN09000,-1.4175903834539734,-1.5011103018990526,1,0,1,0
TXN09001,-0.679762088755928,-0.4398601157172843,4,1,1,0
TXN09002,0.6008324491200857,-0.8931894275311498,3,3,1,0
TXN09003,-0.09388052581238115,-1.0902588518680532,2,1,3,0
TXN09004,1.0570203485752392,0.31708145408559124,1,3,2,0
TXN09005,0.34353134729324614,1.357440888570868,1,1,0,0
TXN09006,-0.8209299905690319,1.5754010646042627,0,1,3,0
TXN09007,-0.8118896815859268,0.7627508236107433,1,3,1,0
TXN09008,-0.040334080297065894,1.299643142210575,3,0,2,0
TXN09009,0.8219723150145046,1.0705412319390515,1,1,2,0
TXN09010,-0.936020078007794,1.2355781703413342,2,0,3,0
TXN09011,0.8306649198059519,1.5774901397739118,5,0,0,0
TXN09012,-0.38560434261335197,1.257165280427709,5,1,3,0
TXN09013,1.6328184899607072,1.523174185363034,4,1,2,0
TXN09014,0.9419302611364772,1.5120324511249053,5,1,0,0
TXN09015,-1.2312209367253437,0.9417149298106872,3,0,3,0
TXN09016,-1.4659212660944203,-0.0638265851804372,5,1,3,0
TXN09017,-0.3091094204486159,-1.714892327593149,3,1,1,0
TXN09018,1.5159898815636557,1.0169216359180566,3,1,2,0
TXN09019,-0.8049355977527689,-0.41200578012196226,4,1,1,0
TXN09020,1.2774648060863423,1.5579921048571865,5,3,1,0
TXN09021,0.3431836431015882,-0.043632191873828746,4,1,0,0
TXN09022,0.9248927557452404,-0.602111620560035,1,0,0,0
TXN09023,-0.9735721307068462,0.05942884982886267,2,0,2,0
TXN09024,1.687408048050996,-0.31590832231810134,5,2,0,0
TXN09025,-0.3800410755468257,-0.8214645133731957,1,3,2,0
TXN09026,-1.4398434517200784,0.6025883939376417,0,3,0,0
TXN09027,0.31919205387719374,0.856759206244955,1,2,1,0
TXN09028,-0.30006911146551074,1.6798548230867203,4,0,2,0
TXN09029,-1.5354621044259986,-0.15017502552593542,4,0,1,0
TXN09030,0.3560486981929302,-0.2894467035025454,2,1,0,0
TXN09031,1.4516646061069458,-1.6724144658102829,2,2,1,0
TXN09032,1.4624434360483405,0.9152533109951313,2,0,0,0
TXN09033,0.7805955162072156,-1.6494346389441423,2,2,3,0
TXN09034,1.5292026408466555,1.7209399680898203,4,2,1,0
TXN09035,0.3160627161522727,-1.7114105356437337,3,3,2,0
TXN09036,-0.2329622024755377,1.537797711550578,4,0,1,0
TXN09037,0.9579246539527401,-1.2497249231512715,3,0,1,0
TXN09038,1.3445717150763152,0.9410185714208041,4,1,2,0
TXN09039,-0.6950610731888752,-1.3688022078212732,0,0,2,0
TXN09040,1.5034725306639716,-1.562389840208761,4,3,3,0
TXN09041,0.38316962514224573,1.0002090345608634,2,0,0,0
TXN09042,-1.5385914421509197,0.425713362907347,3,1,0,0
TXN09043,-0.6821960180975333,-0.2741268189251183,1,0,2,0
TXN09044,-0.8348381582353476,-0.367438843169447,0,2,1,0
TXN09045,1.1004833725324756,0.3268304715439539,1,3,0,0
TXN09046,1.134210679123291,-0.18290386985043877,0,1,2,0
TXN09047,1.5897031701951287,-0.7636667670129026,1,1,2,0
TXN09048,1.5316365701882608,-0.4057385546130148,2,2,3,0
TXN09049,-0.334491826439642,-0.32496098138658097,1,3,1,0
TXN09050,-0.6408192192902442,1.6318060941847898,4,0,3,0
TXN09051,1.6894942732009435,-0.008117913989793188,2,3,3,1
TXN09052,-1.498605460110262,1.371368056368529,1,3,1,0
TXN09053,-1.4617488157945258,-1.0505664236447192,2,3,2,0
TXN09054,-0.018776420414276632,0.5106690864730792,4,3,1,0
TXN09055,-0.6811529055225596,-1.576317008006422,2,3,3,0
TXN09056,-1.0851851762290294,-0.8521042825280499,1,3,3,0
TXN09057,-0.6404715150985864,-0.3012847961305573,2,2,1,0
TXN09058,-1.358480670872132,-0.16619126849324556,0,1,3,0
TXN09059,1.71313815823368,0.31429602052605904,5,2,2,0
TXN09060,1.5625822432458132,-1.6250620952982355,1,0,2,0
TXN09061,0.6196084754696118,-0.2901430618924285,4,1,1,0
TXN09062,-1.041374448080135,1.0956101339748412,3,1,1,0
TXN09063,1.4645296611982879,-1.2044616278088733,2,0,2,0
TXN09064,0.46800944790677124,-1.1954089687403937,0,1,0,0
TXN09065,-1.368216388238553,-0.6529457830214976,2,0,0,0
TXN09066,-0.9753106516651356,-1.0672790250019124,1,3,0,0
TXN09067,-0.9189825726165572,-1.5575153314795798,0,3,1,0
TXN09068,-1.5580628768837617,-0.6411076903934857,1,1,2,0
TXN09069,-0.9554915127406359,0.5071872945236638,5,1,2,1
TXN09070,-0.12969405755314398,1.2000638924572988,4,3,2,0
TXN09071,0.7833771497404787,0.5197217455415588,0,3,2,0
TXN09072,1.0399828431840026,1.5008907168867764,0,0,1,0
TXN09073,0.5664097341459545,1.7237254016493524,2,1,2,0
TXN09074,-1.5232924577179725,-1.1717327834843698,2,1,2,0
TXN09075,-0.24235021565030077,1.689603840545083,3,2,3,0
TXN09076,1.4600095067067351,-0.4934797117382791,0,3,3,0
TXN09077,-0.1731570815103804,-0.8834404100727872,2,3,3,0
TXN09078,0.3198874622605095,0.8170667780216212,2,1,3,0
TXN09079,0.39916401795850875,0.494652843505769,5,2,1,0
TXN09080,-1.1220418205447658,-1.1215949794127904,3,0,0,0
TXN09081,-0.8751718444676629,-1.7336940041199913,2,0,3,0
TXN09082,-0.17350478570203828,-1.618098511399405,2,3,3,0
TXN09083,1.6359478276856283,-0.297106645791259,4,2,3,0
TXN09084,1.4127217366412619,0.14925908212377614,0,2,1,0
TXN09085,0.8410960455556886,-1.6563982228429728,2,0,0,0
TXN09086,0.6345597557109012,0.661082498687818,5,3,2,0
TXN09087,1.2732923557864475,-0.95029081550156,2,1,3,0
TXN09088,0.8397052287890571,0.10538850356114399,0,2,0,0
TXN09089,0.8195383856728994,-0.7385978649771128,2,1,2,0
TXN09090,1.7277417342833115,-0.31103381358891996,1,3,3,0
TXN09091,0.09040269576630125,1.4709473061218052,2,0,1,0
TXN09092,0.8390098204057412,-0.5958443950510874,3,2,1,0
TXN09093,0.5062569089891393,-1.2671338828983478,0,1,1,0
TXN09094,-0.09944379287890742,0.4326769468061775,0,2,2,0
TXN09095,-0.8320565247020845,-0.5568483252176367,1,2,1,0
TXN09096,-1.1123061031783448,1.021796144647238,3,2,0,0
TXN09097,0.33588185507677254,-1.0624045162727311,3,3,2,0
TXN09098,0.5608464670794282,-1.5387136549527374,0,1,1,0
TXN09099,-0.5079962180769297,1.3623153973000495,5,2,0,0
TXN09100,1.7350435223081273,-0.3646534096099148,2,1,0,0
TXN09101,-0.6130028839576129,0.22168035467161334,3,3,3,0
TXN09102,-0.4255903246540095,-0.3660461263896809,2,2,3,0
TXN09103,-0.3355349390146156,1.6248425102859594,2,2,0,0
TXN09104,-0.7454781809792695,0.6269609375835485,5,2,3,0
TXN09105,0.35431017723464076,-1.1612874076361241,5,1,3,0
TXN09106,0.7138363114089004,-0.7330269978580484,3,1,2,0
TXN09107,0.8094549641148205,-0.2984993625710251,3,2,1,0
TXN09108,-0.25799690427490585,0.9577311727779974,0,1,2,0
TXN09109,-0.19228081205156441,1.2564689220378258,1,1,2,0
TXN09110,1.6098700133112864,1.590024590791807,2,2,3,0
TXN09111,-0.2889425773324582,1.0768084574479988,0,2,1,0
TXN09112,1.578924340253734,-0.714225321331206,2,0,2,0
TXN09113,-1.2291347115753963,-1.6800744080989964,5,0,2,0
TXN09114,1.617171801336102,-0.23025624036248618,5,2,2,0
TXN09115,0.5170357389305339,1.4904453410385305,0,3,2,0
TXN09116,0.2812922969864836,0.48560018443728936,3,2,1,0
TXN09117,-0.2802499725410109,-0.922436479906238,1,2,3,0
TXN09118,0.034422320909380744,-1.184267234502265,1,2,0,0
TXN09119,-1.4314985511202891,-0.645285840732784,5,2,3,0
TXN09120,0.6533357820604273,-0.8131082126945991,5,2,0,0
TXN09121,1.2802464396196054,-0.6877637025156501,1,2,2,0
TXN09122,0.4297619868244032,-0.6954236448043637,1,2,0,0
TXN09123,0.2402632023708524,-0.5784354353040112,3,2,1,0
TXN09124,-1.2096632768425544,-0.8179827214237805,1,0,1,0
TXN09125,-0.10326853898714422,0.39855538570190807,2,0,2,0
TXN09126,-1.2416520624750804,-1.6473455637744931,1,0,1,0
TXN09127,-0.4210701701624569,0.39855538570190807,4,3,2,0
TXN09128,-0.11196114377859151,-1.3729803581605715,1,1,0,0
TXN09129,-0.340750501889484,-0.2922321370620776,5,3,3,0
TXN09130,-0.5208612731682717,1.230703661612153,5,3,3,0
TXN09131,-0.14568845036940697,0.12976104720705073,4,2,0,0
TXN09132,-1.5239878661012882,0.04410896525143557,2,0,3,0
TXN09133,1.4610526192817088,1.7320817023279491,1,2,2,0
TXN09134,-0.6745465258810597,1.0064762600698107,1,2,0,0
TXN09135,1.1053512312156861,-1.006695845082087,4,0,2,0
TXN09136,0.4902625161728763,-0.4893015613989808,3,2,3,0
TXN09137,0.8018054718983469,0.7279329041165907,3,1,2,0
TXN09138,-1.7089664960632864,1.454234704764612,2,1,1,0
TXN09139,1.092486176124344,-0.3646534096099148,1,3,3,1
TXN09140,-0.7757284456535061,-0.09307363755552531,1,0,1,0
TXN09141,1.2795510312362897,1.7265108352088847,1,1,1,0
TXN09142,1.7159197917669433,-0.1668876268831286,5,3,0,0
TXN09143,0.6345597557109012,0.6945077014022044,0,2,0,0
TXN09144,0.5034752754558761,-1.6355074711464812,3,3,2,0
TXN09145,1.092486176124344,-1.035246539067292,0,3,2,0
TXN09146,-1.1648094361186865,-0.23373803231190143,4,1,3,0
TXN09147,0.5114724718640077,-0.33122820689552845,0,3,2,0
TXN09148,-1.4627919283694992,1.4862671906992324,5,0,2,1
TXN09149,0.39151452574203516,0.7787670665780534,5,2,0,0
TXN09150,0.9815685389854767,-1.0596190827131988,3,0,0,0
TXN09151,1.6331661941523652,0.9995126761709803,1,2,1,0
TXN09152,-0.334491826439642,1.022492503037121,2,0,2,0
TXN09153,-1.408897778662526,0.17084619221015068,0,2,0,0
TXN09154,-0.6846299474391385,-1.173821858654019,4,0,3,0
TXN09155,0.014950886176538829,-0.8047519120160025,3,2,2,0
TXN09156,0.4461040838323241,1.0405978211740803,2,1,3,0
TXN09157,1.0403305473756603,-1.269222958067997,3,3,1,0
TXN09158,1.639772573793865,-1.4662923824049001,3,3,1,0
TXN09159,-0.08762185036253911,0.4417296058746572,3,3,0,0
TXN09160,1.0361580970757656,-0.6139497131880468,3,3,0,0
TXN09161,-0.7517368564291116,0.5322561965594537,1,2,1,0
TXN09162,0.5820564227705596,0.661778857077701,5,0,3,0
TXN09163,-1.320233209789764,0.17989885127863034,0,0,1,0
TXN09164,1.2166165725462113,-1.7253377034413948,3,1,1,0
TXN09165,0.4735727149732975,0.3602556742583403,2,3,0,0
TXN09166,-1.5486748637089984,-0.19683103764809975,0,3,2,0
TXN09167,-1.4134179331540788,1.1680314065226785,2,1,0,0
TXN09168,1.7103565247004169,-0.2400052578208489,2,3,0,0
TXN09169,-0.4892201917274036,-0.4349856069881029,5,1,3,0
TXN09170,-0.5778847606001659,-1.6640581651316864,5,3,1,0
TXN09171,-1.243042879241712,1.10675186821297,2,0,2,0
TXN09172,-1.300414070865264,1.3135703100082359,1,1,2,0
TXN09173,0.07823304905827505,1.732778060717832,5,0,0,0
TXN09174,0.788592712615347,-0.8200717965934297,5,3,0,0
TXN09175,-0.6425577402485336,0.21332405399301674,1,0,1,0
TXN09176,-1.45444702776971,1.5419758618898765,3,0,3,0
TXN09177,-1.2023614888177387,-1.421029087062502,5,2,1,0
TXN09178,0.7746845449490314,0.661082498687818,0,3,2,1
TXN09179,-0.01842871622261874,0.7042567188605671,2,2,3,0
TXN09180,-0.7277452672047171,0.47167301663962835,2,1,0,0
TXN09181,-0.7965906971529796,-1.6501309973340255,1,2,0,0
TXN09182,-0.3094571246402738,0.6596897819080518,2,3,2,0
TXN09183,0.8000669509400574,0.9514639472690498,4,2,1,0
TXN09184,1.5479786671961817,-0.9851087349957125,2,2,3,0
TXN09185,0.44088852095745573,1.3393355704339087,1,3,1,0
TXN09186,-1.4919990804687622,0.16179353314167103,1,0,1,0
TXN09187,1.2997178743524473,-1.2455467728119733,1,1,1,0
TXN09188,-1.2120972061841597,0.5977138852084604,0,2,0,1
TXN09189,-1.4217628337538681,0.8205485699710364,4,3,2,0
TXN09190,1.2506915833286847,0.5399161388481672,5,2,3,0
TXN09191,1.5507603007294448,-1.7197668363223304,3,1,3,0
TXN09192,0.3101517448940886,-0.030401382466050793,2,1,2,0
TXN09193,-0.16620299767722255,-0.16758398527301166,0,1,3,0
TXN09194,-1.4200243127955787,0.016254629656113566,5,2,3,0
TXN09195,-1.4850449966356043,0.509972728083196,1,0,1,0
TXN09196,-0.44714798453679877,1.7418307197863117,5,0,1,0
TXN09197,-0.7979815139196111,-0.9105983872782262,5,0,2,0
TXN09198,0.7673827569242156,-0.09237727916564226,4,3,3,0
TXN09199,0.2771198466865889,0.04271624847166947,1,0,2,0
TXN09200,0.9690511880857926,-0.2901430618924285,0,0,2,0
TXN09201,0.011126140068302023,-1.6884307087775932,0,1,2,0
TXN09202,-0.16307365995230153,1.301035858990341,1,3,2,0
TXN09203,-1.5876177331746824,-1.4057092024850748,2,1,1,1
TXN09204,1.6279506312774967,-0.19195652891891843,0,2,0,0
TXN09205,-0.27851145158272145,0.5120618032528452,0,2,2,0
TXN09206,-0.24999970786677436,-1.4955394347799882,2,1,3,0
TXN09207,-0.8574389306931105,-1.2344050385738445,2,3,0,0
TXN09208,1.4972138552141296,-0.02065236500768809,0,0,1,0
TXN09209,1.3977704563999727,0.8679009404830839,0,0,0,0
TXN09210,0.22913666823779988,0.5329525549493368,0,3,0,0
TXN09211,0.5684959592959018,0.5399161388481672,2,0,1,0
TXN09212,-1.386992414588079,1.1137154521118005,0,0,2,0
TXN09213,1.5618868348624975,0.028092722284125418,5,1,0,0
TXN09214,-0.2124476551677221,0.7954796679352466,5,2,1,0
TXN09215,-1.1154354409032659,-0.9990359027933735,2,3,1,0
TXN09216,-0.4937403462189562,-1.7239449866616288,2,3,0,0
TXN09217,-0.4050757773461939,0.6262645791936655,2,0,1,0
TXN09218,0.574406930554086,0.5740376999524367,3,0,0,0
TXN09219,-1.12134641216145,-1.7225522698818625,2,2,0,0
TXN09220,-0.9068129259085311,0.06360700016816097,3,3,1,0
TXN09221,-0.8362289750019791,-0.4948724285180452,2,1,1,0
TXN09222,1.4262822001159197,-0.3764915022379267,1,2,1,0
TXN09223,-0.2771206348160899,-1.6779853329293473,4,1,0,1
TXN09224,1.3623046288508678,0.4103934783299199,0,2,3,0
TXN09225,-0.8984680253087417,-1.0248011632190464,0,1,1,0
TXN09226,0.34353134729324614,-1.1912308184010953,5,1,1,0
TXN09227,-0.15507646354417004,-0.46353630097330795,1,1,2,0
TXN09228,0.6613329784685588,0.9570348143881142,4,3,1,0
TXN09229,1.0938769928909757,-0.014385139498740639,0,0,0,1
TXN09230,1.4558370564068406,0.016254629656113566,0,3,1,0
TXN09231,-1.476700096035815,-0.25045063366909465,3,1,2,0
TXN09232,-1.5121659235849199,-1.508073885797883,5,0,3,0
TXN09233,-0.24791348271682703,0.6965967765718535,3,1,3,0
TXN09234,-0.30667549110701064,-1.2629557325590495,3,2,1,0
TXN09235,-0.7232251127131645,-0.3333172820651776,5,0,3,0
TXN09236,-1.1536829019856338,1.6701058056283575,4,3,0,1
TXN09237,0.21209916284656322,0.7843379336971178,5,1,3,0
TXN09238,-0.38560434261335197,0.44799683138360463,2,0,0,0
TXN09239,-1.3654347547052899,0.14925908212377614,3,3,3,0
TXN09240,1.2486053581787373,-0.9022420865996296,2,2,3,0
TXN09241,-0.6602906540230862,0.40760804477038776,5,1,0,0
TXN09242,1.0521524898920287,-1.104186019665714,5,3,0,0
TXN09243,1.6700228384681015,1.46746551417239,0,0,1,0
TXN09244,-0.25034741205843225,1.674283955967656,4,2,0,0
TXN09245,-0.9012496588420048,0.28853076010038614,3,1,1,0
TXN09246,-0.49652197975221934,0.564288682494074,1,3,2,0
TXN09247,0.05458916402553844,-0.9516835322813261,5,2,0,0
TXN09248,1.5361567246798133,1.271788806615253,0,2,1,0
TXN09249,-1.5427638924508142,0.39507359375249285,1,3,1,0
TXN09250,-0.45827451866985125,-0.1529604590854676,3,1,3,0
TXN09251,-0.9534052875906885,0.16318624992143713,2,3,0,0
TXN09252,-0.4200270575874832,-0.1613167597640642,3,2,3,0
TXN09253,-0.8184960612274267,0.9556420976083482,4,2,1,0
TXN09254,0.5691913676792176,-1.0860807015287548,1,0,0,0
TXN09255,0.625519446727796,0.8052286853936094,0,1,1,1
TXN09256,1.0549341234252918,1.7348671358874812,1,3,3,0
TXN09257,-0.6436008528235073,1.3003395006004579,2,1,1,0
TXN09258,-1.6985353703135497,-0.8486224905786347,0,1,1,0
TXN09259,-0.39047220129656246,0.9208241781141957,2,2,3,0
TXN09260,-0.7903320217031375,-1.1786963673832005,5,0,0,0
TXN09261,0.1446445496649323,0.4486931897734877,3,3,3,0
TXN09262,0.40716121436664027,0.6777951000450112,4,3,0,0
TXN09263,-1.5733618613167089,0.06778515050745927,5,0,0,0
TXN09264,0.3244076167520621,-1.4440089139286425,3,0,2,0
TXN09265,-0.21314306355103788,1.1443552212666548,2,2,1,0
TXN09266,-0.31050023721524744,-0.09376999594540836,4,2,0,0
TXN09267,1.4749607869480246,1.7070128002921592,2,3,0,0
TXN09268,1.188452533021922,-1.1090605283948953,0,0,3,0
TXN09269,-1.0584119534713716,-1.6974833678460728,2,1,0,0
TXN09270,-1.3334459690727638,-1.312397178240746,1,1,0,0
TXN09271,0.05945702270874892,0.8268157954799839,3,0,3,0
TXN09272,-0.2371346527754324,1.4326475946782375,5,3,0,0
TXN09273,1.0907476551660547,-1.4133691447737884,1,1,1,0
TXN09274,1.2701630180615264,-1.1947126103505106,0,1,1,0
TXN09275,0.9659218503608716,1.0726303071087007,3,0,3,0
TXN09276,1.0333764635425025,0.5830903590209163,0,2,0,0
TXN09277,-0.06849811982135509,0.5796085670715011,3,1,1,0
TXN09278,1.4057676528081042,0.14229549822494564,3,2,2,0
TXN09279,-1.223919148700528,0.7160948114885789,4,1,3,0
TXN09280,-1.328925814581211,-1.3966565434165952,1,3,3,0
TXN09281,-1.597701154732761,1.1819585743203394,5,2,1,0
TXN09282,0.7687735736908472,-0.9071165953288108,1,3,3,0
TXN09283,1.713833566616996,0.8616337149741364,0,2,0,0
TXN09284,-0.07162745754627611,1.0489541218526768,2,0,1,0
TXN09285,-0.5465913833509557,0.3498102984100946,0,0,2,0
TXN09286,-1.4923467846604201,-0.5436175158098587,3,1,0,0
TXN09287,0.7117500862589531,-0.3486371666426047,2,3,2,1
TXN09288,0.7931128671068997,1.2418453958502818,1,2,2,0
TXN09289,0.23748156883758928,1.2919831999218614,5,3,3,0
TXN09290,0.6206515880445855,1.6506077707116322,2,3,2,1
TXN09291,1.5229439653968135,0.799657818274545,2,1,0,0
TXN09292,-1.4009005822543947,0.15622266602260665,4,0,1,0
TXN09293,0.40368417245006133,1.1812622159304564,1,2,1,1
TXN09294,0.34283593890993036,-1.4983248683395205,2,1,2,0
TXN09295,0.7732937281823998,-0.5770427185242452,1,3,2,0
TXN09296,-0.8682177606345052,1.2355781703413342,5,0,1,0
TXN09297,-1.0872714013789766,0.8386538881079958,2,0,2,0
TXN09298,-0.6084827294660603,1.661053146559878,5,2,0,0
TXN09299,-0.8289271869771634,-1.616009436229756,0,0,2,0
TXN09300,0.990261143776924,1.2139910602549597,2,3,2,0
TXN09301,1.1143915401987912,0.4243206461275809,3,0,0,0
TXN09302,-0.34700917733932607,1.479303606800402,4,3,1,0
TXN09303,0.6891493138011902,0.36373746620775554,4,2,1,0
TXN09304,0.5921398443286384,0.08380139347476942,4,3,2,0
TXN09305,-1.5038210229851305,-0.011599705939208439,5,0,1,0
TXN09306,0.9603585832943453,0.8853099002301601,1,0,0,0
TXN09307,0.6460339940356116,0.13811734788564733,4,2,2,0
TXN09308,1.7409544935663115,1.6116117008781814,0,2,2,0
TXN09309,0.4627938850319029,-0.8353916811708567,2,0,2,0
TXN09310,1.0281609006676342,-0.31660468070798437,2,2,3,0
TXN09311,1.7291325510499431,-1.659880014792388,3,3,3,0
TXN09312,0.41550611496642964,0.08171231830512028,5,1,0,1
TXN09313,-0.5897067031165342,-0.21215092222552687,2,3,2,0
TXN09314,1.6675889091264964,-0.5582410419974028,2,3,0,0
TXN09315,0.20097262871351068,-1.730212212170576,3,2,3,0
TXN09316,-0.4930449378356404,-1.3701949246010392,3,1,2,0
TXN09317,-0.13803895815293335,0.5942320932590451,1,0,3,0
TXN09318,-0.057023881496644675,0.9786219244744888,1,2,2,1
TXN09319,0.02086185743472298,-1.6884307087775932,1,3,0,0
TXN09320,0.41759234011637697,0.6408881053812095,2,1,0,0
TXN09321,1.0587588695335286,0.342150356121381,3,2,0,0
TXN09322,-0.6039625749745078,1.4646800806128577,0,3,3,0
TXN09323,-1.3703026133885003,0.2265548634007947,5,3,0,0
TXN09324,-0.9415833450743202,-0.3291391317258793,1,0,1,0
TXN09325,-0.47009646118621956,-0.5206376889437181,0,0,1,0
TXN09326,-0.996868311547925,0.7098275859796315,4,1,0,0
TXN09327,0.8285786946560045,1.108144584992736,2,3,0,0
TXN09328,-1.1488150433024236,0.7272365457267077,5,3,3,0
TXN09329,-0.6561182037231914,0.20357503653465406,2,0,2,0
TXN09330,1.4634865486233142,-1.4816122669823273,0,3,3,0
TXN09331,0.3101517448940886,0.5510578730862961,1,0,3,0
TXN09332,-0.9377585989660834,-0.5958443950510874,0,3,0,0
TXN09333,0.024686603542959786,-1.3688022078212732,0,0,1,0
TXN09334,0.7235720287753213,1.6965674244439135,2,0,1,0
TXN09335,-1.179413012168318,-0.5345648567413791,1,1,1,0
TXN09336,1.5201623318635504,-1.4419198387589933,2,3,3,0
TXN09337,-0.8557004097348211,1.2105092683055445,1,3,1,0
TXN09338,-0.11578588988682831,0.9570348143881142,3,0,1,0
TXN09339,0.26008234129535224,-0.9906796021147769,3,3,0,0
TXN09340,-1.4906082637021307,-0.7587922582837212,3,0,1,0
TXN09341,0.9826116515604504,-0.7455614488759432,3,1,2,0
TXN09342,-0.45132043483669343,0.44799683138360463,3,1,0,0
TXN09343,0.5990939281617963,0.7982651014947788,4,0,2,0
TXN09344,0.8299695114226361,1.0531322721919751,2,2,3,0
TXN09345,-1.0465900109550035,-1.2956845768835528,0,1,1,0
